Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed,Month_Num,Month_Name,Quarter,Day_of_Week_Clean,Daily_Range,Daily_Range_Pct,Rolling_Volatility_20D,Cumulative_Return_Pct,MA_Trend,VIX_Risk_Bucket
2013-07-31,Wednesday,July,2013,23158.21,23319.75,22862.44,23023.04,23092.59,-0.3,304.5,63746.1,21167.21,19407.47,83.46,16.42,0.54,Realty,Bullish,No,23092.59,-0.30117886300323726,7,July,3,Wednesday,457.3100000000013,1.9747208441412412,0.7651196725163408,342.75076923077006,Uptrend,Normal
2013-08-01,Thursday,August,2013,23010.98,23622.78,22838.88,23447.42,23023.04,1.84,344.3,79010.4,21241.93,19437.06,90.97,24.57,1.42,Energy,Bullish,No,23023.04,1.8432839451262621,8,August,3,Thursday,783.8999999999978,3.406634571843519,0.8029289852861878,350.9119230769239,Uptrend,Elevated
2013-08-02,Friday,August,2013,23010.98,23875.35,23200.65,23630.4,23447.42,0.78,222.2,51446.2,21313.31,19468.75,91.46,15.92,1.09,IT,Bullish,No,23447.42,0.7803843663823278,8,August,3,Friday,674.6999999999971,2.9320785120842183,0.7560674378913931,354.4307692307702,Uptrend,Normal
2013-08-05,Monday,August,2013,23609.2,23882.32,23375.0,23647.73,23630.4,0.07,172.9,38403.7,21390.09,19499.96,91.1,15.99,0.95,Pharma,Bullish,No,23630.4,0.07333773444375934,8,August,3,Monday,507.3199999999997,2.148823340053876,0.74959591582071,354.7640384615393,Uptrend,Normal
2013-08-06,Tuesday,August,2013,23589.24,23702.57,23379.57,23492.43,23647.73,-0.66,294.5,66431.8,21459.08,19530.1,86.05,16.45,0.78,Pharma,Bullish,No,23647.73,-0.6567226537177111,8,August,3,Tuesday,323.0,1.3692683613376266,0.7984944626710191,351.7775000000008,Uptrend,Normal
2013-08-07,Wednesday,August,2013,23447.48,23633.67,23379.57,23492.43,23492.43,-0.95,230.3,51768.3,21521.73,19558.96,77.47,16.27,0.87,Pharma,Bullish,No,23492.43,0.0,8,August,3,Wednesday,254.09999999999854,1.083698546709491,0.8024261598835117,351.7775000000008,Uptrend,Normal
2013-08-08,Thursday,August,2013,23304.75,23702.65,23217.19,23613.93,23270.08,1.48,249.5,53163.6,21582.78,19588.96,79.73,16.28,1.94,FMCG,Bullish,No,23492.43,0.5171878771161603,8,August,3,Thursday,485.46000000000276,2.0830946480867754,0.7984771160556049,354.11403846153934,Uptrend,Normal
2013-08-09,Friday,August,2013,23674.55,24345.61,23436.45,24103.19,23613.93,2.07,310.1,79316.7,21651.14,19621.79,82.25,15.7,1.71,Metal,Bullish,No,23613.93,2.071912638006458,8,August,3,Friday,909.1599999999999,3.840241947576616,0.8289257704773634,363.5228846153854,Uptrend,Normal
2013-08-12,Monday,August,2013,24102.15,24250.08,23664.82,23810.97,24103.19,-1.21,177.8,46209.2,21710.86,19651.73,78.96,24.57,0.28,Energy,Bullish,No,24103.19,-1.2123706447154818,8,August,3,Monday,585.260000000002,2.428248102347724,0.9196842779465598,357.9032692307701,Uptrend,Elevated
2013-08-13,Tuesday,August,2013,23738.81,24027.03,23480.55,23768.45,23810.97,-0.18,267.3,43188.4,21770.01,19682.24,74.84,15.67,1.17,Auto,Bullish,No,23810.97,-0.17857315346666028,8,August,3,Tuesday,546.4799999999996,2.3020530515219573,0.9331500442617222,357.0855769230778,Uptrend,Normal
2013-08-14,Wednesday,August,2013,23686.72,23853.43,23315.22,23480.48,23768.45,-1.21,237.2,51373.6,21825.47,19712.1,68.03,15.66,0.68,Banking,Bullish,No,23768.45,-1.21156406917574,8,August,3,Wednesday,538.2099999999991,2.272201469853146,1.0029965086543458,351.54769230769307,Uptrend,Normal
2013-08-15,Thursday,August,2013,23473.0,23768.2,23020.36,23313.55,23480.48,-0.71,403.5,102603.3,21888.31,19739.38,62.29,24.57,0.46,IT,Bullish,No,23480.48,-0.7109309520077967,8,August,3,Thursday,747.8400000000001,3.1859583351084226,1.0164162850180065,348.3375000000008,Uptrend,Elevated
2013-08-16,Friday,August,2013,23276.65,23776.29,22966.32,23463.47,23313.55,0.64,297.0,73039.1,21953.32,19768.15,60.59,14.68,1.24,FMCG,Bullish,No,23313.55,0.6430595083116981,8,August,3,Friday,809.9700000000012,3.479753315017415,1.0182059082906627,351.2205769230778,Uptrend,Low Volatility
2013-08-19,Monday,August,2013,23546.97,23777.18,23271.88,23501.65,23463.47,0.16,202.8,51389.8,22013.01,19797.87,57.09,14.93,1.26,Metal,Neutral,No,23463.47,0.1627210297539123,8,August,3,Monday,505.2999999999993,2.1459236581182175,1.0191367009625816,351.9548076923086,Uptrend,Low Volatility
2013-08-20,Tuesday,August,2013,23452.14,23665.95,23298.97,23512.39,23501.65,0.05,176.3,40298.9,22072.5,19827.35,58.66,14.32,0.76,Auto,Neutral,No,23501.65,0.0456989190120607,8,August,3,Tuesday,366.97999999999956,1.5648038942288403,0.9923940209263912,352.1613461538471,Uptrend,Low Volatility
2013-08-21,Wednesday,August,2013,23554.53,23688.73,23454.4,23588.46,23512.39,0.32,89.8,21114.9,22135.2,19857.08,52.85,14.54,0.94,FMCG,Neutral,No,23512.39,0.3235315508121451,8,August,3,Wednesday,234.3299999999981,0.9948404829134697,0.9111904711393565,353.62423076923176,Uptrend,Low Volatility
2013-08-22,Thursday,August,2013,23544.54,23940.57,23265.62,23660.28,23588.46,0.3,147.3,37850.5,22198.6,19886.83,50.63,15.29,1.12,Banking,Neutral,No,23588.46,0.30447091501522233,8,August,3,Thursday,674.9500000000007,2.8666943588619724,0.9110054037797874,355.00538461538554,Uptrend,Normal
2013-08-23,Friday,August,2013,23640.16,23823.02,23454.82,23637.66,23660.28,-0.1,125.2,29354.9,22257.88,19916.15,49.79,15.51,0.88,Auto,Neutral,No,23660.28,-0.09560326420481491,8,August,3,Friday,368.2000000000007,1.5575190692448813,0.8977438170380923,354.5703846153856,Uptrend,Normal
2013-08-26,Monday,August,2013,23649.87,23843.62,23309.68,23502.22,23637.66,-0.57,190.2,46239.8,22306.42,19946.04,50.21,16.03,0.35,IT,Neutral,No,23637.66,-0.5729839586490316,8,August,3,Monday,533.9399999999987,2.25768682872252,0.8802492735317944,351.9657692307702,Uptrend,Normal
2013-08-27,Tuesday,August,2013,23538.85,23690.59,23343.93,23495.39,23502.22,-0.03,220.8,54002.7,22358.58,19975.45,55.28,16.07,1.69,Auto,Neutral,No,23502.22,-0.029061084442243097,8,August,3,Tuesday,346.65999999999985,1.4727142574934624,0.8393540008578305,351.8344230769241,Uptrend,Normal
2013-08-28,Wednesday,August,2013,23525.17,23901.62,23343.93,23842.76,23495.39,1.48,281.6,71668.1,22415.69,20004.43,55.35,15.86,1.31,Energy,Neutral,No,23495.39,1.4784602426263151,8,August,3,Wednesday,557.6899999999987,2.3706098616928113,0.8886073645171403,358.51461538461643,Uptrend,Normal
2013-08-29,Thursday,August,2013,23802.71,24186.12,23509.99,23892.29,23842.76,0.21,176.8,46256.0,22475.12,20031.83,43.79,16.6,0.86,Energy,Neutral,No,23842.76,0.2077360171389658,8,August,3,Thursday,676.1299999999974,2.8405589111491816,0.7980059568527201,359.46711538461653,Uptrend,Normal
2013-08-30,Friday,August,2013,23899.48,24419.98,23716.38,24234.32,23892.29,1.43,287.5,67373.0,22537.02,20060.98,62.11,16.07,1.36,Metal,Bullish,No,23892.29,1.4315496756484993,8,August,3,Friday,703.5999999999985,2.9439971078868603,0.8395556303038709,366.04461538461646,Uptrend,Normal
2013-09-02,Monday,September,2013,24207.07,24412.92,24193.73,24399.48,24234.32,0.68,167.9,39537.4,22603.14,20090.15,66.87,16.57,1.19,Auto,Bullish,No,24234.32,0.6815128297389812,9,September,3,Monday,219.1899999999987,0.9054792670075258,0.8483785367488124,369.2207692307703,Uptrend,Normal
2013-09-03,Tuesday,September,2013,24294.71,24784.74,24113.77,24601.51,24399.48,0.83,287.7,64800.7,22674.53,20120.86,81.41,24.57,1.37,Metal,Bullish,No,24399.48,0.8280094493817034,9,September,3,Tuesday,670.9700000000012,2.761794645830311,0.8380475833033078,373.1059615384626,Uptrend,Elevated
2013-09-04,Wednesday,September,2013,24618.41,24681.96,24401.94,24465.09,24601.51,-0.55,293.7,76977.7,22741.75,20149.61,82.82,16.17,0.49,Pharma,Bullish,No,24601.51,-0.55451880799186,9,September,3,Wednesday,280.02000000000044,1.1374414513366233,0.8552022471579536,370.4825000000011,Uptrend,Normal
2013-09-05,Thursday,September,2013,24557.77,24812.23,24254.64,24508.59,24465.09,0.18,258.4,60704.3,22805.33,20178.83,81.71,15.34,1.43,Energy,Bullish,No,24465.09,0.1778043734970932,9,September,3,Thursday,557.5900000000001,2.2705237486954237,0.852074635862542,371.31903846153966,Uptrend,Normal
2013-09-06,Friday,September,2013,24622.13,24863.72,24245.77,24486.03,24508.59,-0.09,290.2,64657.7,22866.16,20208.44,80.16,15.54,0.54,Pharma,Bullish,No,24508.59,-0.09204935902065892,9,September,3,Friday,617.9500000000007,2.5097341294193507,0.7289659224449521,370.8851923076934,Uptrend,Normal
2013-09-09,Monday,September,2013,24509.34,24853.28,24081.44,24424.19,24486.03,-0.25,141.6,37111.2,22926.97,20239.01,77.08,15.56,0.78,Metal,Bullish,No,24486.03,-0.2525521695432055,9,September,3,Monday,771.8400000000001,3.1491668074293315,0.6683900396099592,369.69596153846265,Uptrend,Normal
2013-09-10,Tuesday,September,2013,24442.65,24493.82,24103.07,24153.64,24424.19,-1.11,278.4,67377.0,22979.97,20264.87,65.05,14.78,0.86,IT,Bullish,No,24424.19,-1.1077132957121578,9,September,3,Tuesday,390.75,1.5986400819878368,0.7211276726356721,364.4930769230781,Uptrend,Low Volatility
2013-09-11,Wednesday,September,2013,23963.84,24791.04,23634.37,24454.81,24153.64,1.25,224.4,58589.7,23042.08,20290.41,68.85,14.81,1.62,Energy,Bullish,No,24153.64,1.2468928078749286,9,September,3,Wednesday,1156.670000000002,4.826730607448564,0.6980281498479852,370.28480769230896,Uptrend,Low Volatility
2013-09-12,Thursday,September,2013,24654.9,24903.36,24175.15,24421.25,24454.81,-0.14,157.8,38956.6,23105.58,20316.13,68.5,14.77,0.2,Banking,Bullish,No,24454.81,-0.1372327161814028,9,September,3,Thursday,728.2099999999991,2.953611655289614,0.6695811734624354,369.63942307692434,Uptrend,Low Volatility
2013-09-13,Friday,September,2013,24526.09,24903.36,24463.98,24876.92,24421.25,1.87,226.7,54295.0,23181.03,20344.87,78.19,15.64,1.6,Banking,Bullish,No,24421.25,1.8658750063981093,9,September,3,Friday,439.380000000001,1.791480011693674,0.7587445431062393,378.40230769230885,Uptrend,Normal
2013-09-16,Monday,September,2013,24933.57,25368.57,24551.89,24986.08,24876.92,0.44,390.6,90369.3,23259.04,20373.83,79.34,16.29,1.16,FMCG,Bullish,No,24876.92,0.438800301645073,9,September,3,Monday,816.6800000000003,3.275423455205172,0.7587106700470773,380.5015384615397,Uptrend,Normal
2013-09-17,Tuesday,September,2013,24991.48,25178.97,24731.86,24918.8,24986.08,-0.27,288.2,70913.4,23333.97,20402.51,73.8,16.33,0.98,IT,Bullish,No,24986.08,-0.26926992949675366,9,September,3,Tuesday,447.1100000000006,1.7890497081405368,0.7676888026517874,379.20769230769355,Uptrend,Normal
2013-09-18,Wednesday,September,2013,24752.03,25219.0,24671.96,25137.68,24918.8,0.88,360.9,82131.4,23409.61,20432.08,75.63,16.25,1.11,Auto,Bullish,No,24918.8,0.8783729553590102,9,September,3,Wednesday,547.0400000000009,2.2100813549434166,0.7787694373297762,383.4169230769244,Uptrend,Normal
2013-09-19,Thursday,September,2013,25151.43,25457.23,24737.93,25042.4,25137.68,-0.38,260.2,66495.6,23479.83,20462.26,68.51,16.53,0.79,Pharma,Bullish,No,25137.68,-0.37903259171092496,9,September,3,Thursday,719.2999999999993,2.8598771521142106,0.7943931625598835,381.58461538461677,Uptrend,Normal
2013-09-20,Friday,September,2013,25044.79,25212.45,24953.52,25120.9,25042.4,0.31,186.0,46048.9,23554.46,20490.67,67.21,16.62,1.26,IT,Bullish,No,25042.4,0.3134683576653995,9,September,3,Friday,258.9300000000003,1.033867722588212,0.7892665943569398,383.09423076923207,Uptrend,Normal
2013-09-23,Monday,September,2013,25014.69,25330.5,24622.51,24937.34,25120.9,-0.73,297.1,68777.0,23624.66,20519.5,58.08,15.87,0.98,Pharma,Neutral,No,25120.9,-0.7307063043123506,9,September,3,Monday,707.9900000000016,2.830296917531265,0.7992540620196036,379.56423076923204,Uptrend,Normal
2013-09-24,Tuesday,September,2013,24970.87,25151.46,24617.05,24796.38,24937.34,-0.57,389.0,97041.2,23689.54,20548.72,57.95,16.07,0.38,Realty,Neutral,No,24937.34,-0.5652567595421129,9,September,3,Tuesday,534.4099999999999,2.1401336837683265,0.8196003805172263,376.85346153846285,Uptrend,Normal
2013-09-25,Wednesday,September,2013,24888.37,25052.71,24557.85,24721.09,24796.38,-0.3,266.7,69899.0,23753.02,20576.71,55.03,15.73,1.04,Energy,Neutral,No,24796.38,-0.3036330303052336,9,September,3,Wednesday,494.8600000000006,1.9883182385989948,0.7774369519477883,375.40557692307823,Uptrend,Normal
2013-09-26,Thursday,September,2013,24746.35,24822.98,24677.22,24753.83,24721.09,0.13,219.9,59602.7,23811.9,20606.79,56.3,16.96,1.15,Banking,Neutral,No,24721.09,0.13243752601524286,9,September,3,Thursday,145.7599999999984,0.589016157938437,0.777497782564972,376.03519230769365,Uptrend,Normal
2013-09-27,Friday,September,2013,24778.88,25142.87,24684.08,25047.05,24753.83,1.18,294.8,74242.7,23875.7,20639.5,63.22,16.93,1.64,Auto,Bullish,No,24753.83,1.1845439675395586,9,September,3,Friday,458.78999999999724,1.8515364697677912,0.7582980517042822,381.67403846153974,Uptrend,Normal
2013-09-30,Monday,September,2013,25077.22,25293.93,24681.94,24897.1,25047.05,-0.6,317.0,73076.4,23935.1,20673.4,66.63,17.41,0.54,Banking,Bullish,No,25047.05,-0.5986732968553212,9,September,3,Monday,611.9900000000016,2.4404220244508825,0.7666368012714585,378.7903846153859,Uptrend,Normal
2013-10-01,Tuesday,October,2013,24872.99,24908.89,24761.28,24797.07,24897.1,-0.4,239.2,63000.5,23995.53,20707.34,58.41,16.53,1.0,FMCG,Neutral,No,24897.1,-0.40177370055146516,10,October,4,Tuesday,147.61000000000058,0.5934549887247194,0.7547171486043772,376.86673076923205,Uptrend,Normal
2013-10-02,Wednesday,October,2013,24853.48,25278.58,24586.13,25009.55,24797.07,0.86,255.5,66401.6,24051.24,20740.87,52.29,16.22,0.72,Auto,Bullish,No,24797.07,0.8568754292341779,10,October,4,Wednesday,692.4500000000007,2.786128944518034,0.7619272948203872,380.9528846153859,Uptrend,Normal
2013-10-03,Thursday,October,2013,25123.88,25272.13,22737.16,22872.12,25009.55,-8.55,646.6,161318.8,24063.21,20767.36,24.26,24.58,0.2,Realty,Bearish,No,25009.55,-8.546455254092939,10,October,4,Thursday,2534.970000000001,10.089882613672733,2.080030349957217,339.8484615384627,Uptrend,Elevated
2013-10-04,Friday,October,2013,22874.95,23021.68,22597.0,22742.88,22872.12,-0.57,269.7,61769.5,24067.91,20792.65,21.35,23.66,0.71,Pharma,Bearish,No,22872.12,-0.565054747876445,10,October,4,Friday,424.6800000000003,1.8565286481500516,2.079951030427857,337.3630769230781,Uptrend,Elevated
2013-10-07,Monday,October,2013,22691.34,23283.29,22456.88,23045.17,22742.88,1.33,209.4,46877.5,24072.84,20819.93,27.43,23.24,1.47,Pharma,Bearish,No,22742.88,1.3291632370218602,10,October,4,Monday,826.4099999999999,3.6419620877391985,2.113531030799564,343.17634615384725,Uptrend,Elevated
2013-10-08,Tuesday,October,2013,22949.38,23409.51,22784.52,23242.54,23045.17,0.86,239.4,60793.4,24075.84,20848.2,27.05,23.37,1.5,Auto,Bearish,No,23045.17,0.8564484445113776,10,October,4,Tuesday,624.989999999998,2.7233415456103733,2.1180838473673465,346.9719230769242,Uptrend,Elevated
2013-10-09,Wednesday,October,2013,23277.47,23762.44,22976.67,23459.29,23242.54,0.93,258.5,61108.5,24084.57,20878.55,31.37,23.16,0.98,FMCG,Bearish,No,23242.54,0.9325572850471592,10,October,4,Wednesday,785.7700000000004,3.3756675446257702,2.108162001824029,351.14019230769344,Uptrend,Elevated
2013-10-10,Thursday,October,2013,23502.52,23507.25,23421.32,23426.04,23459.29,-0.14,163.5,34593.3,24084.14,20908.85,29.84,22.36,1.31,Realty,Bearish,No,23459.29,-0.14173489479008103,10,October,4,Thursday,85.93000000000029,0.36562036751803756,2.1081568251327614,350.50076923077035,Uptrend,Elevated
2013-10-11,Friday,October,2013,23451.62,23714.32,23128.73,23390.75,23426.04,-0.15,226.2,52631.2,24079.35,20938.77,30.94,22.24,0.25,Banking,Bearish,No,23426.04,-0.15064432571617256,10,October,4,Friday,585.5900000000001,2.4970129995283914,2.0523583628690005,349.8221153846165,Uptrend,Elevated
2013-10-14,Monday,October,2013,23374.22,23608.03,23184.97,23418.43,23390.75,0.12,283.1,59699.3,24074.76,20970.97,32.53,23.61,0.53,IT,Bearish,No,23390.75,0.11833737695456663,10,October,4,Monday,423.0599999999977,1.8099427488917175,2.047643497425975,350.35442307692426,Uptrend,Elevated
2013-10-15,Tuesday,October,2013,23437.9,23563.73,22968.15,23092.12,23418.43,-1.39,377.7,91365.5,24066.75,21000.32,30.58,22.89,0.82,Banking,Bearish,No,23418.43,-1.3933897362035,10,October,4,Tuesday,595.5799999999981,2.5410979652613843,2.062060600331082,344.07923076923186,Uptrend,Elevated
2013-10-16,Wednesday,October,2013,23055.01,23464.73,22783.05,23191.17,23092.12,0.43,227.2,53385.3,24065.18,21031.26,31.66,23.37,1.17,IT,Bearish,No,23092.12,0.42893419919868453,10,October,4,Wednesday,681.6800000000003,2.956754301993364,2.0502849108819303,345.9840384615396,Uptrend,Elevated
2013-10-17,Thursday,October,2013,23141.72,23507.54,22902.27,23266.79,23191.17,0.33,208.9,44811.3,24058.23,21062.35,27.98,24.01,1.62,FMCG,Bearish,No,23191.17,0.3260723801343469,10,October,4,Thursday,605.2700000000004,2.615492711864116,2.056376961889341,347.43826923077046,Uptrend,Elevated
2013-10-18,Friday,October,2013,23197.25,23404.02,22944.23,23150.58,23266.79,-0.5,229.4,56432.1,24039.18,21094.02,28.22,23.35,1.06,IT,Bearish,No,23266.79,-0.49946726643425726,10,October,4,Friday,459.7900000000009,1.9820883940984424,2.050683733250406,345.2034615384628,Uptrend,Elevated
2013-10-21,Monday,October,2013,23082.11,23404.02,22920.82,23373.99,23150.58,0.97,305.3,71880.8,24030.44,21126.4,32.78,23.23,1.33,Realty,Bearish,No,23150.58,0.9650298178274576,10,October,4,Monday,483.2000000000007,2.0933961409940456,2.070664668601788,349.499807692309,Uptrend,Elevated
2013-10-22,Tuesday,October,2013,23411.19,23404.02,23289.96,23978.63,23373.99,2.59,308.6,68286.3,24034.64,21161.45,38.61,23.18,1.72,Pharma,Bearish,No,23373.99,2.5868069593595244,10,October,4,Tuesday,114.06000000000131,0.4872029145037109,2.1672582343497684,361.1275000000013,Uptrend,Elevated
2013-10-23,Wednesday,October,2013,23959.26,24047.53,23867.83,23956.09,23978.63,-0.09,187.2,41796.4,24044.16,21195.69,72.49,23.9,0.78,Pharma,Neutral,No,23978.63,-0.09400036615937138,10,October,4,Wednesday,179.6999999999971,0.7500231643214236,2.16695338737877,360.6940384615398,Uptrend,Elevated
2013-10-24,Thursday,October,2013,23907.12,24678.48,23585.24,24350.63,23956.09,1.65,317.3,82242.0,24064.9,21229.46,80.05,23.86,1.66,Energy,Neutral,No,23956.09,1.6469298620935255,10,October,4,Thursday,1093.239999999998,4.572863648988243,2.2029069296772827,368.28134615384744,Uptrend,Elevated
2013-10-25,Friday,October,2013,24251.14,24676.81,23976.93,24400.91,24350.63,0.21,261.4,61940.5,24083.65,21262.85,77.98,23.86,0.9,Metal,Neutral,No,24350.63,0.20648336408544188,10,October,4,Friday,699.880000000001,2.8859674225624077,2.184652629442417,369.2482692307705,Uptrend,Elevated
2013-10-28,Monday,October,2013,24450.03,24704.08,24198.82,24452.84,24400.91,0.21,242.7,63158.3,24102.67,21296.69,76.57,24.1,1.14,Energy,Neutral,No,24400.91,0.21281993171566263,10,October,4,Monday,505.26000000000204,2.0665005319011964,2.182572755391594,370.2469230769244,Uptrend,Elevated
2013-10-29,Tuesday,October,2013,24531.31,24978.62,24376.96,24822.44,24452.84,1.51,301.9,68486.8,24128.87,21332.05,78.04,23.68,1.3,Banking,Unknown,No,24452.84,1.5114808750230997,10,October,4,Tuesday,601.6599999999999,2.452620752825674,2.208865955933053,377.35461538461675,Uptrend,Elevated
2013-10-30,Wednesday,October,2013,24531.31,25427.56,24346.89,25023.79,24822.44,0.81,231.2,54891.2,24157.58,21367.6,80.74,24.68,1.33,IT,Neutral,No,24822.44,0.8111611912447051,10,October,4,Wednesday,1080.670000000002,4.405268206222993,2.2079880602245905,381.22673076923223,Uptrend,Elevated
2013-10-31,Thursday,October,2013,25014.43,25690.11,24883.8,25556.65,25023.79,2.13,325.5,87588.9,24195.51,21405.38,84.98,24.99,2.17,Realty,Neutral,No,25023.79,2.12941364997069,10,October,4,Thursday,806.3100000000013,3.2233794653725925,0.9691215576824658,391.4740384615399,Uptrend,Elevated
2013-11-01,Friday,November,2013,25485.15,25650.49,24908.23,25070.88,25556.65,-1.9,173.9,44833.9,24224.17,21439.09,73.25,23.43,0.53,Pharma,Neutral,No,25556.65,-1.9007577284190236,11,November,4,Friday,742.260000000002,2.9125196437925696,1.0893606923568957,382.13230769230915,Uptrend,Elevated
2013-11-04,Monday,November,2013,25060.22,25618.81,24678.01,25233.95,25070.88,0.65,345.3,83766.4,24258.8,21472.21,81.58,23.05,1.08,Banking,Neutral,No,25070.88,0.6504358841811684,11,November,4,Monday,940.8000000000029,3.7541569866505675,1.072416853741547,385.26826923077067,Uptrend,Elevated
2013-11-05,Tuesday,November,2013,25279.97,25706.47,25083.03,25507.76,25233.95,1.09,283.3,78565.2,24299.05,21506.2,82.49,23.05,1.47,FMCG,Neutral,No,25233.95,1.0850857673887666,11,November,4,Tuesday,623.4400000000023,2.4661421670991,1.0780674878897094,390.5338461538476,Uptrend,Elevated
2013-11-06,Wednesday,November,2013,25631.6,26014.85,25086.27,25467.06,25507.76,-0.16,354.2,84991.7,24331.54,21541.97,81.16,23.04,1.03,Realty,Neutral,No,25507.76,-0.15955928705616287,11,November,4,Wednesday,928.5799999999981,3.6227937389784417,1.0811435581543762,389.7511538461553,Uptrend,Elevated
2013-11-07,Thursday,November,2013,25432.91,25674.89,24860.85,25099.66,25467.06,-1.44,370.5,99499.7,24355.69,21574.34,75.77,23.05,0.58,Realty,Neutral,No,25467.06,-1.4426478753338683,11,November,4,Thursday,814.0400000000009,3.200734795978914,1.1532555777723235,382.6857692307707,Uptrend,Elevated
2013-11-08,Friday,November,2013,25152.36,25301.79,24819.79,24968.12,25099.66,-0.52,197.4,51216.6,24370.36,21606.79,71.6,22.59,0.94,FMCG,Neutral,No,25099.66,-0.5240708439875316,11,November,4,Friday,482.0,1.9163211722478528,1.1647857600680531,380.15615384615523,Uptrend,Elevated
