Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed
2012-02-27,Monday,February,2012,9076.59,9144.32,9018.59,9086.26,9055.32,0.34,267.3,25563.3,8817.96,9154.22,50.32,34.1,1.44,IT,Bearish,No,9055.32,0.34167759946639664
2012-02-28,Tuesday,February,2012,9112.99,9610.09,8980.72,9472.6,9086.26,4.25,300.0,29768.6,8832.85,9158.88,53.67,32.81,2.83,FMCG,Bearish,No,9086.26,4.2519144290390125
2012-02-29,Wednesday,February,2012,9470.48,9514.76,9424.36,9468.63,9472.6,-0.04,257.4,22423.1,8851.11,9163.83,52.83,31.97,0.45,Banking,Bearish,No,9472.6,-0.041910351962514664
2012-03-01,Thursday,March,2012,9433.54,9548.77,8999.31,9110.59,9468.63,-3.78,452.7,40953.0,8864.28,9166.01,50.35,35.79,0.2,Auto,Bearish,No,9468.63,-3.7813284498390907
2012-03-02,Friday,March,2012,9057.96,9093.42,8960.54,8995.76,9110.59,-1.26,324.0,27467.3,8879.51,9167.92,46.44,33.84,0.73,IT,Bearish,No,9110.59,-1.260401357102009
2012-03-05,Monday,March,2012,8990.84,9094.22,8689.66,8790.74,8995.76,-2.28,357.2,30253.4,8889.36,9168.03,36.61,35.83,0.2,FMCG,Bearish,No,8995.76,-2.279073696941675
2012-03-06,Tuesday,March,2012,8783.12,9081.61,8692.65,8989.02,8790.74,2.26,299.2,26727.1,8904.48,9169.53,48.22,34.94,1.4,Unknown,Bearish,No,8790.74,2.2555552774851795
2012-03-07,Wednesday,March,2012,8967.55,9066.27,8878.3,8976.93,8989.02,-0.13,197.8,16767.4,8920.4,9170.6,50.89,34.8,0.97,Auto,Bearish,No,8989.02,-0.1344974201859618
2012-03-08,Thursday,March,2012,9000.98,9187.52,8878.3,9136.67,8976.93,1.78,270.4,24784.3,8941.81,9170.92,52.29,34.28,2.31,Metal,Bearish,No,8976.93,1.779450212934709
2012-03-09,Friday,March,2012,9105.21,9287.88,9009.17,9190.94,9136.67,0.59,311.3,29431.3,8958.31,9171.78,55.23,24.57,1.35,Energy,Bearish,No,9136.67,0.5939800824589313
2012-03-12,Monday,March,2012,9172.69,9473.0,9085.56,9383.87,9190.94,2.1,424.2,42791.0,8979.29,9174.62,63.95,34.99,1.55,Metal,Bearish,No,9190.94,2.0991324064785566
2012-03-13,Tuesday,March,2012,9416.72,9563.17,9170.51,9315.38,9383.87,-0.73,261.8,22980.3,9000.91,9177.3,61.2,34.89,1.47,Auto,Bearish,No,9383.87,-0.729869446187997
2012-03-14,Wednesday,March,2012,9293.72,9486.71,9242.27,9434.48,9315.38,1.28,223.8,20314.4,9022.12,9179.79,61.41,34.18,1.62,Auto,Bearish,No,9315.38,1.2785307738385376
2012-03-15,Thursday,March,2012,9443.63,9567.76,9312.53,9436.56,9434.48,0.02,204.4,18924.9,9041.4,9182.4,60.0,34.19,1.21,FMCG,Bearish,No,9434.48,0.02204679007216007
2012-03-16,Friday,March,2012,9436.29,9477.79,9341.7,9382.96,9436.56,-0.57,307.3,27245.4,9057.09,9184.85,57.69,33.77,0.9,Pharma,Bearish,No,9436.56,-0.568003594530214
2012-03-19,Monday,March,2012,9389.81,9645.62,9323.66,9578.14,9382.96,2.08,355.1,32869.4,9077.1,9188.11,53.04,32.27,1.85,Banking,Bearish,No,9382.96,2.0801538107377664
2012-03-20,Tuesday,March,2012,9603.47,9753.52,9551.17,9700.69,9578.14,1.28,285.2,29787.6,9096.57,9192.03,56.25,31.29,0.69,FMCG,Bearish,No,9578.14,1.2794759734144738
2012-03-21,Wednesday,March,2012,9603.47,9841.55,9651.72,9782.68,9700.69,0.85,246.0,22326.2,9119.98,9195.37,71.27,32.01,1.33,Pharma,Bearish,No,9700.69,0.8451976096545686
2012-03-22,Thursday,March,2012,9741.99,9813.79,9636.28,9707.83,9782.68,-0.77,157.2,15089.0,9141.51,9197.29,73.12,31.56,0.98,Energy,Bearish,No,9782.68,-0.7651277564021348
2012-03-23,Friday,March,2012,9672.38,9805.54,9525.35,9658.32,9707.83,-0.51,232.7,21625.2,9160.33,9198.36,81.33,31.91,1.3,IT,Bearish,No,9707.83,-0.5100006901645395
2012-03-26,Monday,March,2012,9666.86,9793.84,9571.87,9698.54,9658.32,0.42,217.5,19310.4,9181.06,9199.22,78.92,31.07,1.83,Banking,Bearish,No,9658.32,0.4164285300135134
2012-03-27,Tuesday,March,2012,9671.79,9842.88,9546.67,9717.18,9698.54,0.19,204.3,18248.6,9195.89,9200.31,80.01,30.58,1.39,IT,Bearish,No,9698.54,0.1921938766041014
2012-03-28,Wednesday,March,2012,9745.03,9823.56,9584.72,9662.58,9717.18,-0.56,265.2,27085.2,9212.29,9202.25,73.31,29.75,0.88,Metal,Bearish,No,9717.18,-0.5618914129407953
2012-03-29,Thursday,March,2012,9671.54,9798.54,9444.74,9570.41,9662.58,-0.95,373.2,38233.6,9225.97,9202.63,66.27,30.2,0.7,Banking,Bearish,No,9662.58,-0.9538860221597137
2012-03-30,Friday,March,2012,9521.15,9909.67,9436.34,9822.17,9570.41,2.63,349.3,35965.3,9248.4,9205.28,67.89,29.82,1.67,Realty,Bearish,No,9570.41,2.630608302047668
2012-04-02,Monday,April,2012,9877.83,10262.15,9829.99,10212.69,9822.17,3.98,447.1,46019.2,9277.43,9208.41,79.01,30.05,2.49,Realty,Bearish,No,9822.17,3.975903491794588
2012-04-03,Tuesday,April,2012,10201.47,10326.17,9941.02,10064.04,10212.69,-1.46,290.2,30798.5,9301.19,9209.38,69.97,29.42,1.11,Energy,Bearish,No,10212.69,-1.4555420755941837
2012-04-04,Wednesday,April,2012,10057.72,10371.14,9917.56,10228.6,10064.04,1.64,296.8,28245.6,9327.08,9209.64,72.78,29.06,1.44,Energy,Bearish,No,10064.04,1.6351286362136823
2012-04-05,Thursday,April,2012,10241.57,10349.65,9967.05,10073.36,10228.6,-1.52,365.5,39537.4,9350.78,9208.2,68.76,29.28,0.55,Realty,Bearish,No,10228.6,-1.5177052578065402
2012-04-06,Friday,April,2012,10070.74,10296.67,9956.7,10181.38,10073.36,1.07,295.5,29625.5,9376.22,9207.5,67.2,29.86,1.14,IT,Bearish,No,10073.36,1.0723333624530307
2012-04-09,Monday,April,2012,10210.75,10439.71,10076.82,10304.55,10181.38,1.21,326.5,35328.7,9399.83,9205.81,67.21,29.21,1.71,Banking,Bearish,No,10181.38,1.2097574199175365
2012-04-10,Tuesday,April,2012,10273.08,10493.62,10201.99,10421.51,10304.55,1.14,350.5,34538.5,9425.18,9204.17,67.86,28.49,1.75,Energy,Bearish,No,10304.55,1.1350325826940617
2012-04-11,Wednesday,April,2012,10457.37,10511.0,10204.49,10257.09,10421.51,-1.58,267.3,35213.5,9443.4,9201.99,64.62,29.14,0.27,Banking,Bearish,No,10421.51,-1.5776984333364366
2012-04-12,Thursday,April,2012,10278.05,10379.48,10180.91,10282.3,10257.09,0.25,246.9,25732.9,9457.73,9199.17,66.83,27.83,1.26,Banking,Bearish,No,10257.09,0.24578121085024238
2012-04-13,Friday,April,2012,10258.41,10810.0,10105.5,10651.23,10282.3,3.59,437.4,41998.0,9481.74,9199.2,71.82,27.88,1.41,Unknown,Bearish,No,10282.3,3.588010464584775
2012-04-16,Monday,April,2012,10659.27,10780.9,10561.15,10682.57,10651.23,0.29,195.7,20986.3,9509.67,9199.1,71.99,27.01,1.02,FMCG,Bearish,No,10651.23,0.2942383180158549
2012-04-17,Tuesday,April,2012,10721.42,10894.44,10608.64,10781.04,10682.57,0.92,267.3,23627.3,9543.76,9200.28,74.97,26.76,1.69,FMCG,Bearish,No,10682.57,0.9217819307526295
2012-04-18,Wednesday,April,2012,10797.91,10887.52,10649.41,10738.53,10781.04,-0.39,194.3,19018.4,9571.5,9201.83,76.67,26.67,0.73,Banking,Bearish,No,10781.04,-0.3943033325170876
2012-04-19,Thursday,April,2012,10743.28,10999.83,10644.68,10899.79,10738.53,1.5,264.5,28526.1,9601.96,9205.09,75.67,26.24,1.11,FMCG,Bearish,No,10738.53,1.5016952972147977
2012-04-20,Friday,April,2012,10920.14,11094.21,10855.84,11029.27,10899.79,1.19,207.5,22022.8,9640.58,9208.89,72.21,26.72,1.6,Auto,Bearish,No,10899.79,1.187912794650168
2012-04-23,Monday,April,2012,11052.65,11247.02,10939.99,11133.54,11029.27,0.95,167.4,17535.7,9680.77,9214.06,79.81,27.28,1.28,Realty,Bearish,No,11029.27,0.9453934847909286
2012-04-24,Tuesday,April,2012,11116.65,11244.62,10914.97,11042.08,11133.54,-0.82,267.3,22713.5,9715.94,9217.96,73.64,27.23,0.79,IT,Bearish,No,11133.54,-0.8214817569254786
2012-04-25,Wednesday,April,2012,11047.27,11135.49,11025.29,11113.38,11042.08,0.65,110.9,11535.0,9757.15,9224.04,81.77,27.09,1.32,Banking,Bearish,No,11042.08,0.6457116775100278
2012-04-26,Thursday,April,2012,11141.67,11195.57,11025.29,11173.27,11113.38,0.54,263.8,28295.0,9801.68,9229.47,81.22,27.97,1.45,IT,Bearish,No,11113.38,0.5388999566288676
2012-04-27,Friday,April,2012,11177.73,11188.74,11033.2,11044.07,11173.27,-1.16,284.4,28992.9,9842.8,9234.92,73.19,27.11,0.94,Realty,Bearish,No,11173.27,-1.1563311367218434
2012-04-30,Monday,April,2012,11020.3,11270.81,10867.1,11116.27,11044.07,0.65,296.9,30260.3,9885.23,9241.61,72.41,26.71,1.33,IT,Bearish,No,11044.07,0.6537444981786672
2012-05-01,Tuesday,May,2012,11125.61,11446.59,11077.76,11397.57,11116.27,2.53,287.5,39537.4,9936.25,9250.03,84.21,27.07,2.2,Banking,Bearish,No,11116.27,2.5305250772066463
2012-05-02,Wednesday,May,2012,11384.22,11491.31,11257.93,11364.84,11397.57,-0.29,264.3,32456.9,9986.04,9259.05,82.33,26.57,0.9,IT,Bearish,No,11397.57,-0.2871664749591322
2012-05-03,Thursday,May,2012,11384.69,11676.74,11212.33,11502.59,11364.84,1.21,231.4,28363.1,10036.42,9268.85,52.29,26.12,1.5,Auto,Bearish,No,11364.84,1.2120716173742878
2012-05-04,Friday,May,2012,11384.69,11659.61,11212.33,11289.36,11502.59,-1.85,360.9,38545.8,10081.1,9277.27,68.67,25.66,0.39,FMCG,Bearish,No,11502.59,-1.8537564148596062
2012-05-07,Monday,May,2012,11312.29,11525.18,11198.52,11410.42,11289.36,1.07,163.7,19522.7,10127.58,9288.3,69.1,25.63,1.0,Energy,Bearish,No,11289.36,1.0723371386863336
2012-05-08,Tuesday,May,2012,11382.22,11434.89,11198.52,11288.27,11410.42,-1.07,259.9,29864.6,10163.89,9298.22,65.91,25.29,1.09,Auto,Bearish,No,11410.42,-1.0705127418622595
2012-05-09,Wednesday,May,2012,11298.49,11435.05,11193.04,11329.32,11288.27,0.36,214.2,22089.3,10201.11,9309.04,63.36,24.8,1.14,Auto,Neutral,No,11288.27,0.36365182618770875
2012-05-10,Thursday,May,2012,11241.64,11514.24,11196.45,11468.14,11329.32,1.23,328.3,40658.8,10248.26,9319.28,63.58,25.14,1.89,IT,Bearish,No,11329.32,1.2253162590517321
2012-05-11,Friday,May,2012,11464.71,11596.54,11460.28,11592.06,11468.14,1.08,320.4,40840.1,10300.18,9329.94,64.01,24.57,1.5,Auto,Unknown,No,11468.14,1.0805588351729232
2012-05-14,Monday,May,2012,11624.76,11720.19,11496.28,11591.44,11592.06,-0.01,293.4,35429.0,10356.2,9342.25,67.78,24.87,1.12,Unknown,Neutral,No,11592.06,-0.005348488534384582
2012-05-15,Tuesday,May,2012,11605.43,11713.17,11329.75,11435.91,11591.44,-1.34,167.1,18083.3,10405.14,9353.53,59.9,24.72,0.84,Banking,Neutral,No,11591.44,-1.3417659928360983
2012-05-16,Wednesday,May,2012,11439.69,11507.03,11140.29,11206.26,11435.91,-2.01,412.2,46694.9,10449.72,9362.31,50.92,26.78,0.42,Pharma,Bearish,No,11435.91,-2.008148017953968
2012-05-17,Thursday,May,2012,11277.86,11334.4,11038.68,11094.3,11206.26,-1.0,214.9,21979.0,10488.88,9370.43,51.41,27.58,0.48,IT,Bearish,No,11206.26,-0.9990844403039099
2012-05-18,Friday,May,2012,11037.56,11483.21,10958.68,11401.73,11094.3,2.77,457.3,50041.8,10533.09,9380.51,57.08,24.57,1.88,Energy,Bearish,No,11094.3,2.771062617740644
2012-05-21,Monday,May,2012,11351.08,11529.95,11293.27,11471.52,11401.73,0.61,383.8,45940.8,10574.84,9391.1,52.05,28.47,1.56,Banking,Bearish,No,11401.73,0.6121000935822973
2012-05-22,Tuesday,May,2012,11488.11,11622.15,11362.1,11496.05,11471.52,0.21,302.1,33347.8,10618.46,9402.0,53.65,27.7,1.29,Pharma,Bearish,No,11471.52,0.21383391215809966
2012-05-23,Wednesday,May,2012,11488.11,11885.2,11414.2,11770.0,11496.05,2.38,284.9,31166.7,10665.17,9415.22,56.91,26.47,1.54,Banking,Bearish,No,11496.05,2.3829924191352747
2012-05-24,Thursday,May,2012,11803.15,12117.61,11631.86,11944.27,11770.0,1.48,218.3,23505.9,10715.32,9431.5,67.28,27.78,1.59,Banking,Bearish,No,11770.0,1.480628717077319
2012-05-25,Friday,May,2012,11923.75,12002.18,11695.89,11773.33,11944.27,-1.43,250.3,29896.0,10763.13,9447.74,59.33,26.76,0.23,Metal,Bearish,No,11944.27,-1.4311464827904972
2012-05-28,Monday,May,2012,11743.52,11840.75,11422.09,11517.45,11773.33,-2.17,365.3,39537.4,10801.92,9460.85,55.51,29.58,0.31,FMCG,Bearish,No,11773.33,-2.173386798807128
2012-05-29,Tuesday,May,2012,11743.52,11926.34,11383.35,11823.54,11517.45,2.66,285.6,33660.9,10844.37,9476.15,60.55,29.35,2.19,FMCG,Bearish,No,11517.45,2.657619525155309
2012-05-30,Wednesday,May,2012,11834.97,12039.48,11757.95,11961.63,11823.54,1.17,166.2,18737.6,10887.95,9491.85,52.29,28.55,1.21,Metal,Bearish,No,11823.54,1.1679243272319315
2012-05-31,Thursday,May,2012,11926.35,12099.16,11925.56,12098.36,11961.63,1.14,341.4,41000.5,10935.76,9508.0,60.75,28.28,1.35,FMCG,Bearish,No,11961.63,1.1430716382299184
2012-06-01,Friday,June,2012,12138.82,12384.69,12020.16,12264.79,12098.36,1.38,251.8,31513.3,10987.89,9525.64,63.35,27.84,1.18,Pharma,Bearish,No,12098.36,1.375640995969704
2012-06-04,Monday,June,2012,12263.98,12537.14,12051.33,12323.46,12264.79,0.48,298.7,39028.9,11040.39,9543.14,68.3,27.64,1.34,IT,Bearish,No,12264.79,0.4783612275464827
2012-06-05,Tuesday,June,2012,12297.44,12888.92,12149.9,12323.46,12323.46,3.35,428.3,54032.5,11100.77,9562.32,79.34,27.73,2.16,Banking,Bearish,No,12323.46,0.0
2012-06-06,Wednesday,June,2012,12709.39,12910.61,12322.12,12520.35,12736.12,-1.69,318.0,37210.4,11157.92,9579.86,76.3,26.91,0.24,IT,Bearish,No,12323.46,1.5976844165518551
2012-06-07,Thursday,June,2012,12462.81,13031.32,12318.4,12882.05,12520.35,2.89,410.8,49617.4,11224.16,9599.14,76.76,27.67,2.09,Energy,Bearish,No,12520.35,2.8888968758860485
2012-06-08,Friday,June,2012,12462.81,12946.36,12724.63,12819.39,12882.05,-0.49,333.3,46142.8,11284.1,9616.78,74.43,27.36,0.83,FMCG,Bearish,No,12882.05,-0.4864132649694719
2012-06-11,Monday,June,2012,12798.13,12931.31,12576.68,12708.93,12819.39,-0.86,309.3,37235.1,11334.03,9634.77,71.32,27.93,0.86,Banking,Bearish,No,12819.39,-0.8616634644862129
2012-06-12,Tuesday,June,2012,12724.49,12880.74,12405.77,12560.0,12708.93,-1.17,326.7,42904.8,11383.95,9651.49,64.53,24.57,0.33,Auto,Bearish,No,12708.93,-1.1718531772541063
2012-06-13,Wednesday,June,2012,12556.26,12742.67,12536.2,12722.35,12560.0,1.29,307.1,37264.9,11433.82,9669.41,64.37,26.41,1.33,IT,Bearish,No,12560.0,1.2925955414012769
2012-06-14,Thursday,June,2012,12689.54,13111.75,12565.45,12984.77,12722.35,2.06,295.1,40008.4,11492.05,9689.42,71.64,26.4,1.73,Realty,Bearish,No,12722.35,2.06266923956659
2012-06-15,Friday,June,2012,12937.04,13762.56,12838.64,13658.67,12984.77,5.19,485.2,60683.3,11561.59,9713.26,83.28,26.16,2.94,Auto,Bearish,No,12984.77,5.189926352180282
2012-06-18,Monday,June,2012,13648.96,14139.68,12838.64,13945.7,13658.67,2.1,335.5,44049.7,11634.42,9737.39,83.18,26.86,1.41,Realty,Bearish,No,13658.67,2.101449116202388
2012-06-19,Tuesday,June,2012,13859.81,14161.06,13728.29,14027.94,13945.7,0.59,278.7,38382.0,11706.55,9761.71,82.88,25.85,1.23,Banking,Bearish,No,13945.7,0.5897158263837582
2012-06-20,Wednesday,June,2012,14014.56,14161.06,13988.76,14026.45,14027.94,-0.01,240.5,33836.9,11781.93,9787.28,82.06,25.25,1.29,Banking,Bearish,No,14027.94,-0.010621659345561656
2012-06-21,Thursday,June,2012,14073.39,14210.74,13888.14,14025.02,14026.45,-0.01,193.1,26285.8,11856.79,9811.72,80.97,24.97,1.02,FMCG,Neutral,No,14026.45,-0.010195024400331452
2012-06-22,Friday,June,2012,14016.59,14020.06,13829.2,13832.62,14025.02,-1.37,357.9,50234.9,11920.42,9835.4,75.36,25.3,0.45,Metal,Bearish,No,14025.02,-1.371834050860531
2012-06-25,Monday,June,2012,13839.23,14320.17,13657.99,14135.05,13832.62,2.19,295.3,40283.0,11989.47,9860.15,74.41,24.97,1.57,Auto,Neutral,No,13832.62,2.1863537059501272
2012-06-26,Tuesday,June,2012,14136.67,14365.85,14067.0,14295.4,14135.05,1.13,299.7,44372.3,12059.75,9885.57,81.59,23.82,1.22,Metal,Neutral,No,14135.05,1.1344140982875928
2012-06-27,Wednesday,June,2012,14235.99,14285.49,14148.34,14197.71,14295.4,-0.68,285.3,40596.9,12128.94,9911.13,75.84,24.01,0.84,Banking,Neutral,No,14295.4,-0.6833666773927314
2012-06-28,Thursday,June,2012,14272.57,14536.14,14272.57,14465.03,14197.71,1.88,249.4,37555.7,12200.24,9937.54,79.92,23.0,1.03,Pharma,Neutral,No,14197.71,1.882838852181102
2012-06-29,Friday,June,2012,14447.34,14676.81,14383.41,14612.15,14465.03,1.02,364.1,52468.4,12271.9,9964.97,84.14,22.69,1.18,Pharma,Neutral,No,14465.03,1.0170735905836281
2012-07-02,Monday,July,2012,14612.0,14949.65,14504.2,14612.15,14612.15,1.56,294.4,46979.3,12346.03,9993.42,89.78,24.57,1.65,Auto,Neutral,No,14612.15,0.0
2012-07-03,Tuesday,July,2012,14810.98,14878.49,14672.18,14739.36,14840.17,-0.68,194.6,28006.6,12419.98,10021.04,85.96,22.03,1.0,FMCG,Neutral,No,14612.15,0.870576882936467
2012-07-04,Wednesday,July,2012,14810.98,14890.2,14356.91,14455.16,14739.36,-1.93,318.3,39537.4,12486.81,10047.8,76.01,21.45,0.2,Pharma,Neutral,No,14739.36,-1.9281705582874744
2012-07-05,Thursday,July,2012,14391.9,14872.74,14365.55,14845.56,14455.16,2.7,293.0,43994.1,12560.26,10077.35,73.34,21.06,1.71,Auto,Neutral,No,14455.16,2.7007656781384615
2012-07-06,Friday,July,2012,14903.56,15007.79,14786.46,14890.6,14845.56,0.3,200.3,29880.6,12637.19,10107.38,70.53,21.18,1.12,IT,Neutral,No,14845.56,0.3033903739569331
2012-07-09,Monday,July,2012,14877.01,15512.64,14673.34,15303.13,14890.6,2.77,318.8,48963.0,12720.93,10138.35,74.23,20.73,2.11,Banking,Neutral,No,14890.6,2.7704054907122537
2012-07-10,Tuesday,July,2012,15278.64,15373.45,15021.41,15115.21,15303.13,-1.23,274.0,43868.6,12795.28,10168.92,69.32,20.05,0.48,IT,Neutral,No,15303.13,-1.2279840790740202
2012-07-11,Wednesday,July,2012,15086.74,15245.1,14772.32,14929.02,15115.21,-1.23,364.2,55334.9,12866.56,10199.1,52.29,19.67,0.55,FMCG,Bullish,No,15115.21,-1.231805578619144
2012-07-12,Thursday,July,2012,15010.02,15054.67,14608.9,14652.49,14929.02,-1.85,320.7,50611.3,12929.56,10227.71,63.28,19.86,0.48,FMCG,Bullish,No,14929.02,-1.8522984094066501
2012-07-13,Friday,July,2012,14581.95,15180.48,14431.48,15025.44,14652.49,2.55,267.3,54457.0,13004.28,10256.18,64.1,19.48,1.5,FMCG,Bullish,No,14652.49,2.5453011740666653
2012-07-16,Monday,July,2012,15001.33,15620.17,14813.06,15426.56,15025.44,2.67,321.4,44838.1,13084.6,10288.95,66.65,18.96,2.38,IT,Bullish,No,15025.44,2.6696056820964906
2012-07-17,Tuesday,July,2012,15366.82,16164.53,15156.28,15946.06,15426.56,3.37,399.9,68492.2,13177.76,10324.76,72.89,19.73,2.15,IT,Bullish,No,15426.56,3.3675686608031863
2012-07-18,Wednesday,July,2012,15859.35,16159.23,15719.74,16018.22,15946.06,0.45,240.5,41141.8,13271.54,10361.18,71.43,20.11,1.04,IT,Neutral,No,15946.06,0.45252557685095784
2012-07-19,Thursday,July,2012,16080.95,16252.79,15854.79,16026.04,16018.22,0.05,267.3,31696.9,13362.7,10398.04,70.28,20.27,1.36,Auto,Neutral,No,16018.22,0.04881940690040172
2012-07-20,Friday,July,2012,16024.74,16345.91,15978.62,16299.0,16026.04,1.7,267.3,52198.3,13456.84,10436.18,70.66,20.5,1.6,Metal,Neutral,No,16026.04,1.7032279964357953
2012-07-23,Monday,July,2012,16242.24,16347.27,15961.5,16065.38,16299.0,-1.43,236.2,38374.1,13546.31,10473.19,68.1,21.44,0.47,Metal,Neutral,No,16299.0,-1.433339468679065
2012-07-24,Tuesday,July,2012,16105.34,16182.63,15768.89,15844.93,16065.38,-1.37,365.6,52632.6,13634.49,10509.9,69.31,21.54,0.65,Realty,Neutral,No,16065.38,-1.3722053259866802
2012-07-25,Wednesday,July,2012,15825.88,15973.28,15651.17,15798.31,15844.93,-0.29,73.0,11327.9,13726.34,10545.76,64.63,22.4,0.92,Banking,Neutral,No,15844.93,-0.2942266075015844
2012-07-26,Thursday,July,2012,15767.67,15860.5,15649.66,15742.34,15798.31,-0.35,232.2,40029.0,13819.3,10581.01,63.04,22.44,0.7,Banking,Neutral,No,15798.31,-0.3542784006643707
2012-07-27,Friday,July,2012,15769.51,15938.99,15482.45,15650.65,15742.34,-0.58,330.8,48384.1,13904.27,10615.34,55.9,23.04,1.13,Pharma,Neutral,No,15742.34,-0.5824420003633545
2012-07-30,Monday,July,2012,15630.83,15910.22,15335.1,15614.19,15650.65,-0.23,304.1,44691.7,13987.13,10647.68,58.93,22.36,0.47,Pharma,Neutral,No,15650.65,-0.2329615702862126
2012-07-31,Tuesday,July,2012,15569.09,15732.35,15150.77,15311.33,15614.19,-1.94,328.4,52055.9,14063.43,10678.93,56.57,22.18,0.23,Banking,Neutral,No,15614.19,-1.939645924636504
2012-08-01,Wednesday,August,2012,15343.27,15776.61,15133.89,15564.21,15311.33,1.65,267.3,35729.5,14139.32,10711.17,65.79,22.03,2.11,Auto,Neutral,No,15311.33,1.6515874192509679
2012-08-02,Thursday,August,2012,15557.61,15608.36,15354.85,15405.1,15564.21,-1.02,263.6,43212.3,14208.53,10742.17,57.1,21.86,0.69,FMCG,Neutral,No,15564.21,-1.0222812465264783
2012-08-03,Friday,August,2012,15439.6,15735.57,15321.33,15615.95,15405.1,1.37,443.0,65014.5,14285.39,10774.11,53.81,20.87,0.98,Realty,Neutral,No,15405.1,1.3687025725246857
2012-08-06,Monday,August,2012,15597.08,15907.65,15458.77,15767.83,15615.95,0.97,310.7,49299.8,14370.39,10806.96,45.79,20.65,1.66,Metal,Neutral,No,15615.95,0.9725953272135169
2012-08-07,Tuesday,August,2012,15816.03,15971.39,15685.39,15840.54,15767.83,0.46,140.9,21197.8,14450.73,10839.66,45.8,21.42,1.07,Banking,Neutral,No,15767.83,0.4611287666089814
2012-08-08,Wednesday,August,2012,15841.21,16084.74,15186.32,15423.43,15840.54,-2.63,360.2,57320.5,14519.97,10869.46,38.07,25.04,0.2,Banking,Bearish,No,15840.54,-2.633180434505393
2012-08-09,Thursday,August,2012,15472.45,15589.47,15394.71,15511.53,15423.43,0.57,212.5,33537.0,14588.23,10900.31,33.18,25.53,1.51,FMCG,Bearish,No,15423.43,0.5712088685850057
2012-08-10,Friday,August,2012,15559.3,15816.05,15414.72,15670.43,15511.53,1.02,194.5,39537.4,14656.35,10932.72,41.28,24.79,1.67,Banking,Neutral,No,15511.53,1.0243992694466608
2012-08-13,Monday,August,2012,15728.55,16024.88,15701.59,15997.46,15670.43,2.09,351.2,55571.8,14729.83,10966.58,53.21,23.96,2.12,Banking,Neutral,No,15670.43,2.0869242260741974
2012-08-14,Tuesday,August,2012,16000.74,16155.93,15569.74,15722.23,15997.46,-1.72,249.3,39537.4,14789.55,10997.99,48.54,24.99,0.2,Realty,Neutral,No,15997.46,-1.7204606231239181
2012-08-15,Wednesday,August,2012,15740.28,16133.89,15582.5,15973.77,15722.23,1.6,391.6,63501.9,14858.62,11030.54,54.14,24.34,1.49,Energy,Neutral,No,15722.23,1.5999002686005797
2012-08-16,Thursday,August,2012,15962.71,16087.08,15659.75,15782.71,15973.77,-1.2,361.0,61698.4,14916.63,11061.7,52.28,25.07,0.51,Pharma,Bearish,No,15973.77,-1.1960858332128315
2012-08-17,Friday,August,2012,15740.21,15891.02,15369.46,15518.14,15782.71,-1.68,261.5,38890.4,14970.61,11090.59,48.46,25.46,0.2,Energy,Bearish,No,15782.71,-1.676328083073184
2012-08-20,Monday,August,2012,15611.4,15701.04,15196.07,15283.83,15518.14,-1.51,249.1,38450.9,15022.1,11118.26,49.55,25.41,0.67,IT,Bearish,No,15518.14,-1.5099103371924696
2012-08-21,Tuesday,August,2012,15249.34,15323.53,15201.85,15275.96,15283.83,-0.05,263.0,39292.1,15076.42,11146.0,44.87,26.15,1.31,Pharma,Bearish,No,15283.83,-0.05149232882072622
2012-08-22,Wednesday,August,2012,15317.43,15695.82,15255.46,15632.57,15275.96,2.33,395.1,56401.9,15134.63,11176.22,53.78,26.39,1.64,Auto,Bearish,No,15275.96,2.3344523028339994
2012-08-23,Thursday,August,2012,15666.61,15738.52,15594.14,15666.04,15632.57,0.21,215.6,34277.7,15188.25,11206.63,50.88,25.12,1.12,Metal,Bearish,No,15632.57,0.21410427076290825
2012-08-24,Friday,August,2012,15674.55,15847.42,15630.18,15666.04,15666.04,0.87,321.9,53862.3,15231.13,11237.6,50.62,25.26,1.33,IT,Bearish,No,15666.04,0.0
2012-08-27,Monday,August,2012,15795.34,15847.42,15753.12,15995.36,15802.69,1.22,380.1,61481.8,15272.13,11270.13,52.64,24.82,1.73,Energy,Neutral,No,15666.04,2.1021266382570176
2012-08-28,Tuesday,August,2012,15988.4,16063.22,15800.71,15875.0,15995.36,-0.75,277.7,42139.3,15309.07,11302.45,58.56,23.71,0.75,Metal,Neutral,No,15995.36,-0.7524682157825806
2012-08-29,Wednesday,August,2012,15843.71,16231.39,15739.53,16125.36,15875.0,1.58,235.9,36242.9,15351.05,11336.41,52.29,23.78,1.54,Auto,Neutral,No,15875.0,1.577070866141736
